t,Svid,satellite_id,x,y,z,solved_x,solved_y,solved_z,pseudorange_m,predicted_range_m,residual_m,abs_residual_m,cn0_db_hz,elevation_deg,azimuth_deg
15.0,2,GPS_2_GPS_L1,-13518326.68317375,-22858931.58270621,1945231.4558772107,-2693894.475400336,-4297471.944563694,3854204.8606303423,21571776.94210753,21571747.63386432,29.308243207633495,29.308243207633495,27.5,47.47224907756667,177.29855165044967
15.0,6,GPS_6_GPS_L1,-5050795.77488164,-23677030.50654722,10921944.301642733,-2693894.475400336,-4297471.944563694,3854204.8606303423,20762365.832486928,20762350.892875493,14.939611434936523,14.939611434936523,38.3,61.98846800513645,121.70096327227942
16.0,12,GPS_12_GPS_L1,-17277595.17349249,1610145.228839771,19823480.605234742,-2693902.042174492,-4297467.285857154,3854195.291658017,22418797.65234084,22418788.200941477,9.451399363577366,9.451399363577366,28.1,31.998344389609105,305.41744094403435
16.0,17,GPS_17_GPS_L1,7959073.002591057,-13886086.733380364,21609151.042049285,-2693902.042174492,-4297467.285857154,3854195.291658017,22818121.218617976,22818105.835326687,15.38329128921032,15.38329128921032,28.2,33.9606294554647,48.24651580249248
16.0,19,GPS_19_GPS_L1,-803239.365855891,-14724351.811517328,21791750.30522625,-2693902.042174492,-4297467.285857154,3854195.291658017,20833883.20001375,20833876.40675308,6.793260667473078,6.793260667473078,31.8,55.250230261942136,36.9599390388211
16.0,24,GPS_24_GPS_L1,-19561835.98106468,-9178242.515670788,15481954.197568644,-2693902.042174492,-4297467.285857154,3854195.291658017,21060725.13011386,21060720.295961145,4.834152713418007,4.834152713418007,37.8,56.02519138595107,276.23832658021973
16.0,28,GPS_28_GPS_L1,11675628.969159584,-23296022.58598543,6099722.460229756,-2693902.042174492,-4297467.285857154,3854195.291658017,23926368.23603215,23926364.48026565,3.755766499787569,3.755766499787569,37.7,19.756578384361543,98.58124676466272
16.0,2,GPS_2_GPS_L1,-13518000.254955322,-22858943.77423033,1948387.8242515367,-2693902.042174492,-4297467.285857154,3854195.291658017,21571329.050521888,21571314.60183124,14.448690649122,14.448690649122,25.0,47.48047050917654,177.29697724691084
16.0,6,GPS_6_GPS_L1,-5049945.008853138,-23675929.43245826,10924742.286542496,-2693902.042174492,-4297467.285857154,3854195.291658017,20762193.449713524,20762186.02254969,7.42716383561492,7.42716383561492,38.1,61.992859425905486,121.68533032609
17.0,12,GPS_12_GPS_L1,-17276233.335464902,1607963.5210087094,19824843.915182576,-2693888.035730875,-4297454.852050751,3854199.102966684,22418306.59001238,22418301.81613901,4.773873370140791,4.773873370140791,28.4,32.00432743566971,305.4224261773983
17.0,17,GPS_17_GPS_L1,7961704.069147351,-13885866.870284451,21608302.037496,-2693888.035730875,-4297454.852050751,3854199.102966684,22818591.595885795,22818577.062271304,14.533614490181208,14.533614490181208,30.7,33.954511736388845,48.250163315148285
17.0,19,GPS_19_GPS_L1,-800420.912226853,-14724061.145913586,21792044.501267143,-2693888.035730875,-4297454.852050751,3854199.102966684,20834244.15058711,20834241.864976503,2.285610608756542,2.285610608756542,32.6,55.24303620113688,36.964840247198296
17.0,24,GPS_24_GPS_L1,-19562732.61018812,-9180037.745729618,15479820.726434326,-2693888.035730875,-4297454.852050751,3854199.102966684,21060689.15479479,21060688.761834916,0.3929598741233349,0.3929598741233349,39.4,56.026757944045045,276.2242671034105
17.0,28,GPS_28_GPS_L1,11676196.509110458,-23296470.08452868,6096643.178933939,-2693888.035730875,-4297454.852050751,3854199.102966684,23926770.857002765,23926772.976388954,-2.119386188685894,2.119386188685894,37.5,19.75163871312768,98.58729595928963
17.0,2,GPS_2_GPS_L1,-13517673.615003986,-22858955.652306173,1951544.151141184,-2693888.035730875,-4297454.852050751,3854199.102966684,21570913.53645228,21570900.354173195,13.182279083877802,13.182279083877802,27.9,47.48869041711833,177.2954361313047
17.0,6,GPS_6_GPS_L1,-5049094.001651843,-23674828.1046576,10927540.038899228,-2693888.035730875,-4297454.852050751,3854199.102966684,20762027.962096985,20762026.425874047,1.5362229384481907,1.5362229384481907,38.3,61.99726411157072,121.66973950818974
18.0,12,GPS_12_GPS_L1,-17274871.530981056,1605781.5880778937,19826206.7929646,-2693886.3401920064,-4297454.580720647,3854198.9000337855,22417816.427419927,22417813.50913744,2.918282486498356,2.918282486498356,28.5,32.01027803954928,305.4274951025835
18.0,17,GPS_17_GPS_L1,7964335.046913131,-13885647.180163383,21607452.59002193,-2693886.3401920064,-4297454.580720647,3854198.9000337855,22819063.47247448,22819052.062731076,11.409743402153254,11.409743402153254,28.8,33.94829466386772,48.25372168632582
18.0,19,GPS_19_GPS_L1,-797602.4030319138,-14723770.647564122,21792338.220488783,-2693886.3401920064,-4297454.580720647,3854198.9000337855,20834612.29653809,20834605.870428734,6.426109354943037,6.426109354943037,32.7,55.235715928557845,36.96962905068497
18.0,24,GPS_24_GPS_L1,-19563629.19002112,-9181832.699053844,15477686.926732391,-2693886.3401920064,-4297454.580720647,3854198.9000337855,21060650.481702376,21060646.88771498,3.59398739784956,3.59398739784956,38.8,56.02835512886808,276.2104213137298
18.0,28,GPS_28_GPS_L1,11676763.803050332,-23296917.30519348,6093563.770890846,-2693886.3401920064,-4297454.580720647,3854198.9000337855,23927180.37355832,23927179.616138052,0.7574202679097652,0.7574202679097652,37.4,19.74670140933281,98.59324566736584
18.0,2,GPS_2_GPS_L1,-13517346.763228817,-22858967.216970608,1954700.4369880192,-2693886.3401920064,-4297454.580720647,3854198.9000337855,21570482.133741327,21570469.19484656,12.938894767314196,12.938894767314196,27.8,47.49706183817007,177.2938167209347
18.0,6,GPS_6_GPS_L1,-5048242.753209656,-23673726.52313999,10930337.55880187,-2693886.3401920064,-4297454.580720647,3854198.9000337855,20761853.48106537,20761855.57276171,-2.0916963405907154,2.0916963405907154,37.3,62.00171994635227,121.65383166994565
19.0,12,GPS_12_GPS_L1,-17273509.76016837,1603599.430203963,19827569.23847892,-2693896.0659385226,-4297486.983831529,3854222.19694903,22417343.0527626,22417309.652320914,33.40044168755412,33.40044168755412,30.6,32.01626494090466,305.4324834017798
19.0,17,GPS_17_GPS_L1,7966965.935738802,-13885427.66301396,21606602.69967088,-2693896.0659385226,-4297486.983831529,3854222.19694903,22819546.440941524,22819500.40206287,46.03887865319848,46.03887865319848,29.4,33.942137545633145,48.25735991409748
19.0,19,GPS_19_GPS_L1,-794783.8382461905,-14723480.31647182,21792631.462894466,-2693896.0659385226,-4297486.983831529,3854222.19694903,20834977.444121946,20834934.39438165,43.04974029585719,43.04974029585719,32.7,55.228485563025934,36.9745367986742
19.0,24,GPS_24_GPS_L1,-19564525.72050821,-9183627.375617258,15475552.798515912,-2693896.0659385226,-4297486.983831529,3854222.19694903,21060610.009412836,21060575.438976046,34.57043679058552,34.57043679058552,39.4,56.02993649768683,276.1963666258602
19.0,25,GPS_25_GPS_L1,-18537750.16108973,12064221.7845386,14264451.04865659,-2693896.0659385226,-4297486.983831529,3854222.19694903,25042133.52771976,25042086.397788905,47.12993085384369,47.12993085384369,19.3,4.577231774441095,297.6349540953745
19.0,28,GPS_28_GPS_L1,11677330.851009944,-23297364.24793414,6090484.236163869,-2693896.0659385226,-4297486.983831529,3854222.19694903,23927596.784897644,23927565.00476847,31.780129175633192,31.780129175633192,38.2,19.741725234092925,98.59926707713367
19.0,2,GPS_2_GPS_L1,-13517019.699611006,-22858978.46825756,1957856.6815426887,-2693896.0659385226,-4297486.983831529,3854222.19694903,21570052.22955043,21570006.339456704,45.890093725174665,45.890093725174665,27.7,47.50528350708292,177.292219250659
19.0,6,GPS_6_GPS_L1,-5047391.263556486,-23672624.688028127,10933134.846014868,-2693896.0659385226,-4297486.983831529,3854222.19694903,20761688.89274237,20761645.04548943,43.84725293889642,43.84725293889642,37.0,62.00609414964628,121.63815820022955
20.0,12,GPS_12_GPS_L1,-17272148.022903733,1601417.0471417038,19828931.251874264,-2693892.650791308,-4297473.178484406,3854211.042000456,22416847.193988048,22416826.74626948,20.44771856814623,20.44771856814623,32.6,32.022245004120265,305.43748449442563
20.0,17,GPS_17_GPS_L1,7969596.735824548,-13885208.31880392,21605752.36637353,-2693892.650791308,-4297473.178484406,3854211.042000456,22820010.22300832,22819988.83457903,21.388429291546345,21.388429291546345,32.2,33.9359869959851,48.26098859701205
20.0,19,GPS_19_GPS_L1,-791965.2179775259,-14723190.152653152,21792924.228473704,-2693892.650791308,-4297473.178484406,3854211.042000456,20835343.491400275,20835314.568580654,28.92281962186098,28.92281962186098,33.1,55.22125514199985,36.97942054701453
20.0,24,GPS_24_GPS_L1,-19565422.20160461,-9185421.775415422,15473418.341812303,-2693892.650791308,-4297473.178484406,3854211.042000456,21060565.04055368,21060544.36965501,20.67089867219329,20.67089867219329,39.8,56.03151019375081,276.1823435304223
20.0,25,GPS_25_GPS_L1,-18537001.293950733,12062501.344615923,14266864.956572585,-2693892.650791308,-4297473.178484406,3854211.042000456,25041516.55494379,25041489.960066255,26.594877533614635,26.594877533614635,20.2,4.582642448308339,297.6391881772482
20.0,28,GPS_28_GPS_L1,11677897.653050063,-23297810.91272866,6087404.574653174,-2693892.650791308,-4297473.178484406,3854211.042000456,23928004.202780116,23927982.445396785,21.757383331656456,21.757383331656456,39.7,19.73677112183961,98.6052863872736
20.0,2,GPS_2_GPS_L1,-13516692.424099322,-22858989.40620249,1961012.884861976,-2693892.650791308,-4297473.178484406,3854211.042000456,21569612.13273336,21569586.896070827,25.236662533134222,25.236662533134222,27.6,47.51353165707194,177.29063954932798
20.0,6,GPS_6_GPS_L1,-5046539.532614005,-23671522.599303525,10935931.900660709,-2693892.650791308,-4297473.178484406,3854211.042000456,20761514.711377863,20761491.002114356,23.709263507276773,23.709263507276773,38.7,62.01049085027738,121.6224666123093
21.0,12,GPS_12_GPS_L1,-17270786.3194303,1599234.4392333385,19830292.83293301,-2693887.7459038426,-4297478.064582148,3854212.8825600734,22416370.22221186,22416340.489835527,29.7323763333261,29.7323763333261,31.9,32.02821178981481,305.442488889412
21.0,17,GPS_17_GPS_L1,7972227.446886601,-13884989.14754122,21604901.590217046,-2693887.7459038426,-4297478.064582148,3854212.8825600734,22820479.701205265,22820458.620892763,21.080312501639128,21.080312501639128,30.2,33.92985622819845,48.2646197733084
21.0,19,GPS_19_GPS_L1,-789146.5422714832,-14722900.15611825,21793216.51722246,-2693887.7459038426,-4297478.064582148,3854212.8825600734,20835707.739997357,20835674.125017747,33.61497960984707,33.61497960984707,35.8,55.21404184167443,36.98428977499625
21.0,24,GPS_24_GPS_L1,-19566318.633223217,-9187215.898359893,15471283.556749372,-2693887.7459038426,-4297478.064582148,3854212.8825600734,21060526.96699472,21060503.10841494,23.85857978090644,23.85857978090644,39.6,56.03306097172164,276.1683277598147
21.0,28,GPS_28_GPS_L1,11678464.20918327,-23298257.299517024,6084324.786520687,-2693887.7459038426,-4297478.064582148,3854212.8825600734,23928412.220320776,23928382.965838198,29.254482578486204,29.254482578486204,39.2,19.73184010344566,98.61132150436868
21.0,2,GPS_2_GPS_L1,-13516364.936676929,-22859000.030839376,1964169.04667758,-2693887.7459038426,-4297478.064582148,3854212.8825600734,21569181.029763825,21569153.343379308,27.68638451769948,27.68638451769948,28.9,47.52178312865478,177.28910144977172
21.0,6,GPS_6_GPS_L1,-5045687.560390381,-23670420.2570602,10938728.722576585,-2693887.7459038426,-4297478.064582148,3854212.8825600734,20761342.02904919,20761315.37855827,26.650490920990705,26.650490920990705,38.2,62.01490678205639,121.60680951763466
22.0,12,GPS_12_GPS_L1,-17269424.649631724,1597051.6062447077,19831653.98179701,-2693890.422129638,-4297474.837994934,3854216.02260555,22415874.36306125,22415846.26461239,28.098448857665062,28.098448857665062,32.0,32.034188080964384,305.447510167366
22.0,17,GPS_17_GPS_L1,7974858.068777949,-13884770.149222486,21604050.37124441,-2693890.422129638,-4297474.837994934,3854216.02260555,22820964.16857548,22820934.361919727,29.806655753403902,29.806655753403902,29.7,33.9236776683069,48.26822620185277
22.0,19,GPS_19_GPS_L1,-786327.8111709526,-14722610.326876916,21793508.32913699,-2693890.422129638,-4297474.837994934,3854216.02260555,20836067.191465523,20836037.376033194,29.81543232873082,29.81543232873082,36.5,55.2067770768341,36.98914809026272
22.0,24,GPS_24_GPS_L1,-19567215.015347023,-9189009.74450187,15469148.443288395,-2693890.422129638,-4297474.837994934,3854216.02260555,21060483.796514537,21060457.06310003,26.733414508402348,26.733414508402348,40.4,56.03464336201775,276.15435361565426
22.0,28,GPS_28_GPS_L1,11679030.519439716,-23298703.40825308,6081244.871832874,-2693890.422129638,-4297474.837994934,3854216.02260555,23928821.136789,23928794.39226072,26.74452828243375,26.74452828243375,40.2,19.726882150710203,98.61731148684956
22.0,2,GPS_2_GPS_L1,-13516037.237300863,-22859010.34220337,1967325.166967408,-2693890.422129638,-4297474.837994934,3854216.02260555,21568754.723024324,21568723.167220674,31.555803649127483,31.555803649127483,31.2,47.53006976385612,177.28749145451096
22.0,6,GPS_6_GPS_L1,-5044835.346864859,-23669317.661354672,10941525.311694788,-2693890.422129638,-4297474.837994934,3854216.02260555,20761171.74461065,20761146.1478239,25.596786748617887,25.596786748617887,38.2,62.0193079786234,121.5910199931274
23.0,12,GPS_12_GPS_L1,-17268063.01370353,1594868.5484412964,19833014.698296376,-2693887.68496074,-4297476.097549589,3854223.742807355,22415390.495939508,22415353.495746844,37.000192664563656,37.000192664563656,32.2,32.04015236138928,305.4525533532609
23.0,17,GPS_17_GPS_L1,7977488.601661849,-13884551.323818509,21603198.709398188,-2693887.68496074,-4297476.097549589,3854223.742807355,22821437.54395524,22821402.139428206,35.40452703461051,35.40452703461051,27.3,33.91746091276609,48.27180811601741
23.0,19,GPS_19_GPS_L1,-783509.0249106372,-14722320.664958624,21793799.664193746,-2693887.68496074,-4297476.097549589,3854223.742807355,20836439.23454745,20836394.00468802,45.22985943034291,45.22985943034291,37.5,55.199469097044194,36.993979249258665
23.0,24,GPS_24_GPS_L1,-19568111.34789725,-9190803.313768618,15467013.001537971,-2693887.68496074,-4297476.097549589,3854223.742807355,21060444.22387455,21060411.91048944,32.31338511034846,32.31338511034846,40.8,56.03623277960899,276.1404342076719
23.0,28,GPS_28_GPS_L1,11679596.58384447,-23299149.23888668,6078164.830683918,-2693887.68496074,-4297476.097549589,3854223.742807355,23929233.950889487,23929198.610863417,35.3400260694325,35.3400260694325,41.5,19.72191195862461,98.62327007706176
23.0,2,GPS_2_GPS_L1,-13515709.325936835,-22859020.34032919,1970481.2456304608,-2693887.68496074,-4297476.097549589,3854223.742807355,21568336.511012044,21568292.331601806,44.179410237818956,44.179410237818956,30.0,47.53839139231859,177.2858490557334
23.0,6,GPS_6_GPS_L1,-5043982.892005536,-23668214.812229183,10944321.667983996,-2693887.68496074,-4297476.097549589,3854223.742807355,20761000.86091776,20760971.90458953,28.956328228116035,28.956328228116035,38.1,62.02371189350372,121.57513027665838
24.0,12,GPS_12_GPS_L1,-17266701.411575634,1592685.2656635186,19834374.98252662,-2693896.5030548447,-4297470.191302968,3854206.122078087,22414891.039505426,22414869.417810325,21.62169510126114,21.62169510126114,32.0,32.04612633888323,305.45758712639577
24.0,17,GPS_17_GPS_L1,7980119.045317885,-13884332.671331856,21602346.604745243,-2693896.5030548447,-4297470.191302968,3854206.122078087,22821917.51466449,22821898.05275576,19.461908731609583,19.461908731609583,28.1,33.9112501322149,48.27539859981979
24.0,19,GPS_19_GPS_L1,-780690.1833838392,-14722031.170357833,21794090.52240445,-2693896.5030548447,-4297470.191302968,3854206.122078087,20836804.98188323,20836777.15782207,27.824061162769794,27.824061162769794,37.2,55.19217013949112,36.998825754799206
24.0,24,GPS_24_GPS_L1,-19569007.630847745,-9192596.606193723,15464877.23148072,-2693896.5030548447,-4297470.191302968,3854206.122078087,21060399.25486593,21060373.258891635,25.99597429484129,25.99597429484129,39.9,56.037824256425694,276.12648906336665
24.0,28,GPS_28_GPS_L1,11680162.402440704,-23299594.791381925,6075084.663069443,-2693896.5030548447,-4297470.191302968,3854206.122078087,23929644.066753093,23929617.845452894,26.221300199627876,26.221300199627876,40.0,19.7169362516647,98.62923305552296
24.0,2,GPS_2_GPS_L1,-13515381.202498935,-22859030.025253057,1973637.28306122,-2693896.5030548447,-4297470.191302968,3854206.122078087,21567882.62359301,21567859.73915569,22.884437318891287,22.884437318891287,30.4,47.54669887278077,177.28420054031517
24.0,6,GPS_6_GPS_L1,-5043130.195795278,-23667111.70974467,10947117.79136532,-2693896.5030548447,-4297470.191302968,3854206.122078087,20760831.476082675,20760811.820455343,19.655627332627773,19.655627332627773,38.2,62.02810264987359,121.5592538015962
25.0,12,GPS_12_GPS_L1,-17265339.843439445,1590501.758170396,19835734.83432205,-2693896.378110695,-4297474.919847868,3854212.598268808,22414405.97327717,22414376.79271104,29.180566132068634,29.180566132068634,31.3,32.052098232795366,305.46258970070846
25.0,17,GPS_17_GPS_L1,7982749.399796231,-13884114.191742728,21601494.05726468,-2693896.378110695,-4297474.919847868,3854212.598268808,22822390.890107445,22822366.590280537,24.29982690885663,24.29982690885663,29.6,33.90509526967533,48.27902796542386
