t,satellite_count,mean_cn0_db_hz,median_cn0_db_hz,min_cn0_db_hz,mean_elevation_deg,median_elevation_deg,min_elevation_deg,weak_signal_count,very_weak_signal_count,low_elevation_count,very_low_elevation_count,position_error_m
224.0,7,34.08571428571428,38.2,26.0,43.82420837617492,49.20488998461085,18.7237667529812,0,0,0,0,40.2497428533211
225.0,7,34.2,37.4,27.3,43.82436205322835,49.21320378789223,18.71879127072846,0,0,0,0,42.22912215616007
226.0,7,33.957142857142856,36.9,26.9,43.82451672384226,49.221497778195925,18.71382336183722,0,0,0,0,37.566175854065456
227.0,7,34.5,37.9,27.3,43.82465943605054,49.229809240342256,18.708836585324345,0,0,0,0,36.013080673693565
228.0,7,35.17142857142857,38.2,27.2,43.824810722479825,49.23808316917842,18.70386109034853,0,0,0,0,31.095562131000975
229.0,7,34.6,37.9,22.5,43.82495357298935,49.24639475476727,18.698877988087155,0,0,0,0,46.59278280645065
230.0,7,34.05714285714286,38.0,23.3,43.825105783215214,49.25468266110312,18.69389878908657,0,0,0,0,32.49869526973398
231.0,7,34.48571428571428,38.0,24.7,43.82524624736437,49.262997884834505,18.68890960426037,0,0,0,0,36.695204360016525
232.0,7,34.58571428571429,38.4,26.9,43.82538730791557,49.27133845253502,18.683931078821107,0,0,0,0,42.02996719743988
233.0,7,35.27142857142858,37.9,28.4,43.825539087389096,49.27964675453629,18.678971552130605,0,0,0,0,40.21926495357278
234.0,7,34.52857142857143,37.5,27.0,43.82568428142231,49.28794039132145,18.67399245287136,0,0,0,0,39.40911649313133
235.0,7,33.87142857142857,37.3,22.9,43.82582860807788,49.29624774996748,18.66900766476986,0,0,0,0,40.76460743296465
236.0,7,34.3,37.4,22.8,43.8259758990369,49.30453797830172,18.66403421182075,0,0,0,0,36.588173412022265
237.0,7,34.15714285714286,37.4,22.8,43.826121860014844,49.31280400729977,18.659057165903857,0,0,0,0,44.9861892224604
238.0,7,34.128571428571426,37.2,21.1,43.82627551577229,49.321047649346426,18.654097625983063,0,0,0,0,34.49697142317476
239.0,7,34.4,36.9,25.4,43.82640716671731,49.32942078354794,18.64910995004821,0,0,0,0,34.511259942750684
240.0,7,33.84285714285714,36.8,23.7,43.82655466801989,49.337656318385285,18.64413642910321,0,0,0,0,43.16229602751916
241.0,7,34.6,37.1,27.0,43.8266815462208,49.3460366817508,18.639141114751293,0,0,0,0,35.84337443445821
242.0,7,34.199999999999996,36.3,27.5,43.82682492614515,49.35434086727118,18.634168333518936,0,0,0,0,38.03420844605236
243.0,7,34.55714285714286,37.3,25.7,43.826965547718586,49.36264902979308,18.629192715862786,0,0,0,0,33.59534225715859
244.0,7,33.871428571428574,37.2,23.6,43.827113195676695,49.37089651501536,18.624220686560413,0,0,0,0,33.71037046945644
245.0,7,34.957142857142856,37.7,27.7,43.8272425828897,49.37927086695026,18.61923496983588,0,0,0,0,35.9667622468193
246.0,7,34.357142857142854,36.8,27.8,43.82738760399076,49.38752739278203,18.6142648769474,0,0,0,0,34.147786636016434
247.0,7,34.028571428571425,36.8,26.6,43.827522670567085,49.395808989120425,18.60927861759244,0,0,0,0,33.07020409591182
248.0,7,33.4,35.9,24.5,43.82766610382965,49.4041159668622,18.604307172412387,0,0,0,0,36.49096281605458
249.0,7,33.65714285714286,36.8,25.5,43.827798496060446,49.412426860067,18.599316518440187,0,0,0,0,35.00326253552734
250.0,7,33.642857142857146,37.0,26.1,43.82793491183166,49.420691287443496,18.594338745862093,0,0,0,0,33.831092122880285
251.0,7,32.67142857142857,35.5,23.9,43.82806666844518,49.42901047650092,18.589357017243,0,0,0,0,33.356138524673945
252.0,7,32.82857142857143,35.6,23.0,43.82820337410144,49.43730518722688,18.58437894780253,0,0,0,0,35.20245656565509
253.0,7,32.94285714285714,35.4,23.6,43.82834102805932,49.44559835913179,18.579402754006,0,0,0,0,34.20758692306783
254.0,7,33.57142857142857,36.3,22.3,43.828469838951335,49.45393005224951,18.57441494825191,0,0,0,0,36.23081673278037
255.0,7,32.857142857142854,36.1,20.0,43.828604816937805,49.46220575528493,18.569441710734026,0,0,0,0,43.67811131892044
256.0,7,33.48571428571429,36.2,22.0,43.828734177525284,49.47053382905794,18.56445263561747,0,0,0,0,49.34089534773547
257.0,7,33.357142857142854,36.0,22.3,43.82885865861197,49.47882845743384,18.559460263075888,0,0,0,0,55.49644991585656
258.0,7,33.15714285714286,37.3,22.0,43.82899546255355,49.4871180534416,18.55449331592056,0,0,0,0,68.64617419765244
259.0,7,33.01428571428572,36.2,20.1,43.82912709220384,49.49543881387108,18.54951523963832,0,0,0,0,74.78528867418594
260.0,7,33.642857142857146,37.1,23.1,43.82926050206943,49.50371354335795,18.544532961675948,0,0,0,0,31.53254370235423
261.0,7,33.357142857142854,36.6,23.1,43.82938123359802,49.51202319397341,18.539539664585227,0,0,0,0,78.03241105811676
262.0,7,34.24285714285714,37.0,26.0,43.829510077657616,49.52035855033323,18.534563292285185,0,0,0,0,64.88308700005308
263.0,7,33.10000000000001,36.4,22.3,43.82964054635035,49.52860603115756,18.52957940748744,0,0,0,0,64.38157062001846
264.0,7,34.25714285714286,36.8,27.9,43.82976260349377,49.53694069207294,18.524592563183223,0,0,0,0,54.07035649752636
265.0,7,33.87142857142857,36.7,25.4,43.82989461185396,49.54520416016952,18.519620875673336,0,0,0,0,54.2067933987035
266.0,7,34.57142857142857,37.0,28.7,43.83002412513406,49.553489840483614,18.51463947898539,0,0,0,0,41.273177058468654
267.0,7,35.285714285714285,37.3,29.1,43.83014598788663,49.561829030049765,18.509652908505693,0,0,0,0,48.31777388137348
268.0,7,34.9,37.3,27.0,43.83026612210454,49.570154370730826,18.50466741976579,0,0,0,0,72.13800624009161
269.0,7,34.67142857142857,37.3,28.4,43.83039339682206,49.57842636805437,18.499691419048816,0,0,0,0,44.09186103743508
270.0,7,33.957142857142856,36.5,25.4,43.830518005626125,49.58674612239852,18.49470942186956,0,0,0,0,31.166900876780065
271.0,7,33.81428571428571,36.0,26.5,43.83064801767283,49.59500816542312,18.48974194403217,0,0,0,0,31.051091363803582
272.0,8,31.025,33.8,14.8,39.09624739765678,41.5704799352918,5.954617744792672,1,1,1,1,29.108892933300844
273.0,7,34.65714285714286,36.2,29.3,43.830878868439235,49.61163786245954,18.47975315418973,0,0,0,0,35.80378693080157
274.0,8,32.0125,33.8,16.9,39.09783297252689,41.584855884478856,5.965577156892255,1,0,1,1,35.00220406511618
275.0,8,31.975,33.75,17.4,39.0986236016753,41.592039450560726,5.97105985671478,1,0,1,1,32.66967627813233
276.0,7,34.614285714285714,37.1,29.0,43.831251396226385,49.63655641817026,18.46482746932277,0,0,0,0,35.45235965158318
277.0,7,34.67142857142857,38.1,26.6,43.83135620638178,49.644924523095376,18.45982028777209,0,0,0,0,35.02382617395763
278.0,7,34.94285714285714,38.0,26.7,43.83147368607063,49.65323017149501,18.45484111573895,0,0,0,0,36.19378973043032
279.0,7,35.2,38.1,27.2,43.83160288018876,49.66148338065147,18.449866408725164,0,0,0,0,28.756374415266848
280.0,7,34.885714285714286,36.9,27.6,43.83171532550442,49.66980258655486,18.44487900433884,0,0,0,0,29.93754676398432
281.0,7,34.714285714285715,37.0,27.4,43.83182797566845,49.6781368862068,18.439887468742373,0,0,0,0,28.804648349969792
282.0,7,34.68571428571428,37.1,27.2,43.83195037327885,49.686385897674384,18.43490969762805,0,0,0,0,29.06502323583538
283.0,7,34.48571428571428,37.1,24.7,43.83205959000265,49.69476196576398,18.42992719506924,0,0,0,0,41.102277953245775
284.0,7,35.65714285714286,36.6,30.2,43.832184064439836,49.703041568379305,18.424952663476443,0,0,0,0,29.149605772897623
285.0,7,35.3,36.4,27.2,43.832301381077336,49.71131096089397,18.41996598596468,0,0,0,0,29.354495547036898
286.0,7,34.9,36.0,28.5,43.832419299547944,49.71963769046342,18.414989068941825,0,0,0,0,32.184695380103896
287.0,7,34.871428571428574,36.4,28.5,43.83252576189854,49.72792631108421,18.409997714269547,0,0,0,0,37.24010922574684
288.0,7,34.98571428571428,36.4,25.5,43.83263601294505,49.73625831687101,18.40500409060136,0,0,0,0,31.275264766424637
289.0,7,34.9,36.4,24.8,43.83274856596446,49.74455262880334,18.40002401825204,0,0,0,0,33.09396947915298
290.0,7,34.285714285714285,35.3,27.7,43.83286130724542,49.75287113337759,18.39503675515888,0,0,0,0,31.934257357543306
291.0,8,32.337500000000006,34.15,19.7,39.11121092755957,41.70695041199257,6.058824977070272,1,0,1,1,38.3095817580319
292.0,8,32.9625,34.75,21.0,39.11198401450184,41.71414201956823,6.064287833005252,0,0,1,1,53.90200321694183
293.0,7,35.785714285714285,36.9,28.6,43.833205094424066,49.7777446351164,18.380100801503144,0,0,0,0,34.59797754780717
294.0,7,35.24285714285714,35.9,26.7,43.83330697874352,49.78606688359869,18.375109979814304,0,0,0,0,32.02130820037463
295.0,7,35.042857142857144,35.2,29.2,43.833421933671175,49.79434640219033,18.37013268747232,0,0,0,0,36.413513759802825
296.0,7,35.17142857142857,35.6,29.5,43.833525586990206,49.8026714161192,18.365143558552923,0,0,0,0,37.41731741701599
297.0,8,32.0125,32.7,18.4,39.11589142427182,41.75006163379845,6.091739326898334,1,0,1,1,47.61236931981857
298.0,8,32.237500000000004,33.400000000000006,17.6,39.11666061820232,41.75724400286616,6.097200276865417,1,0,1,1,66.00680184606166
299.0,8,32.4625,34.2,22.2,39.11744536674097,41.76443451545839,6.102697916956152,0,0,1,1,56.40382878839598
300.0,8,33.137499999999996,34.05,23.2,39.118227775189624,41.77160359129309,6.108189912126429,0,0,1,1,69.7333687508039
301.0,8,33.1375,34.55,21.7,39.119005940566936,41.778808297882,6.113686248875476,0,0,1,1,41.94121374954924
302.0,8,33.9125,34.4,22.9,39.11978417066629,41.78597930549617,6.119186481061788,0,0,1,1,60.69005971316379
303.0,8,33.375,34.0,22.4,39.120571623720295,41.79316152961202,6.124672514239451,0,0,1,1,41.08346272117112
304.0,8,33.324999999999996,33.15,23.6,39.12134403795507,41.80036437292891,6.130165747842474,0,0,1,1,44.73458770463519
305.0,8,32.7375,34.150000000000006,21.8,39.122133221760265,41.80751969629428,6.135660026791286,0,0,1,1,52.26045153182326
306.0,8,33.2625,34.05,22.0,39.12289728045533,41.81472148756336,6.14114960004324,0,0,1,1,37.48119589103764
307.0,8,32.8125,33.95,18.7,39.1236797379317,41.8219001702662,6.146645815749925,1,0,1,1,107.88389770235985
308.0,8,33.4,34.1,23.1,39.12444848036915,41.82909313152525,6.152136871338153,0,0,1,1,47.459038807564426
309.0,8,33.7,34.6,22.2,39.125213065632806,41.83629233169822,6.157612140957331,0,0,1,1,38.373308571005545
310.0,8,33.349999999999994,35.1,22.7,39.1259976981897,41.843472038998584,6.163112889909071,0,0,1,1,55.49957370245422
311.0,7,34.07142857142857,36.0,25.7,43.83508410142288,49.9272581424558,18.29036222175677,0,0,0,0,46.09628453002874
312.0,8,32.9375,34.25,18.1,39.127547135163056,41.85785546011557,6.174112496631514,1,0,1,1,33.44716584255627
313.0,8,32.3625,33.35,17.9,39.128314725021156,41.86504032585495,6.179599327391998,1,0,1,1,45.71518423437719
314.0,8,32.5375,33.4,19.2,39.12909137936593,41.87222152860982,6.185094339842597,1,0,1,1,52.561578661851165
315.0,8,32.8625,33.45,21.7,39.12985269953418,41.8794230499772,6.190582370956892,0,0,1,1,39.3563699740334
316.0,8,32.175,32.95,19.9,39.130618507106696,41.8866124820411,6.196071434331775,1,0,1,1,27.909018143064923
317.0,8,32.725,33.5,19.1,39.13139177101499,41.893806257494745,6.201575167122501,1,0,1,1,26.262504492970315
318.0,8,33.0375,33.650000000000006,21.1,39.13216168260345,41.90098735085193,6.20707468627634,0,0,1,1,65.60559765417695
319.0,8,33.2,34.05,22.2,39.13292495726215,41.908181552577474,6.21255400168822,0,0,1,1,48.8804943606935
320.0,8,32.2625,33.5,20.1,39.133713868458706,41.91535093774512,6.218065119002425,0,0,1,1,42.38155686325904
321.0,7,33.24285714285714,34.4,25.4,43.83604062212711,50.01030421699069,18.2404832587633,0,0,0,0,28.39468235764762
322.0,7,33.55714285714286,34.1,26.7,43.83613113113624,50.018625633868815,18.23548967760178,0,0,0,0,36.81027024383388
323.0,8,32.2375,33.6,17.1,39.1360096002936,41.936916786337726,6.234550146977552,1,0,1,1,57.43727324086284
324.0,8,32.125,34.05,20.3,39.136779178555685,41.94410521893411,6.2400510953266455,0,0,1,1,37.10248959783764
325.0,7,34.81428571428571,34.7,29.1,43.836392554773845,50.04360432328062,18.22050882381,0,0,0,0,30.25088944299053
326.0,8,33.25,34.8,18.5,39.13830057022926,41.95851097080785,6.251036740499661,1,0,1,1,62.89823176169037
327.0,7,35.18571428571429,37.4,28.8,43.836572224588494,50.06020966806463,18.21053608732997,0,0,0,0,31.94725395628386
328.0,7,35.128571428571426,36.9,28.4,43.8366625291548,50.06853841123409,18.205546011161115,0,0,0,0,30.699850414586564
329.0,7,34.871428571428574,36.8,29.2,43.836754602217184,50.07685152184192,18.20057055048052,0,0,0,0,36.847313444593006
330.0,7,34.614285714285714,36.9,28.6,43.836827475518575,50.08518977583625,18.19555122758368,0,0,0,0,36.66295470985056
331.0,7,34.5,36.0,26.5,43.83691851490687,50.09348525439541,18.190574258753404,0,0,0,0,30.359498931273247
332.0,7,35.028571428571425,36.7,29.2,43.83700656650159,50.1017612407475,18.185583824298124,0,0,0,0,34.30344412666458
333.0,7,35.15714285714286,36.7,30.1,43.83709105697431,50.11009477193565,18.18059414664256,0,0,0,0,33.639207262971674
334.0,7,35.371428571428574,36.1,29.8,43.83717181983226,50.118406546897695,18.17560116571322,0,0,0,0,37.63416416378587
335.0,8,32.75,34.7,16.7,39.14515941979427,42.02323699042839,6.30050606231234,1,0,1,1,74.67097210013733
336.0,8,33.337500000000006,34.650000000000006,18.5,39.14592570489565,42.03041844624838,6.306005663113144,1,0,1,1,72.55147186562783
337.0,8,34.1125,35.599999999999994,18.7,39.14669109511391,42.03760968090371,6.31150529534264,1,0,1,1,37.14761588247612
338.0,8,34.3125,35.5,22.9,39.14745211585347,42.04481364551705,6.317005059844265,0,0,1,1,64.29558154704752
339.0,8,34.0625,35.05,21.3,39.14821162937672,42.05200036549006,6.322514392042368,0,0,1,1,37.62884936502186
340.0,7,34.885714285714286,35.6,30.3,43.83767791743308,50.16826386269636,18.14566662009984,0,0,0,0,34.08387009479865
341.0,8,33.087500000000006,34.55,18.8,39.14972838273307,42.066416445416415,6.333516834900214,1,0,1,1,37.65594489728986
342.0,8,33.8625,35.25,23.8,39.150487155539494,42.07359696738595,6.339025800514436,0,0,1,1,40.44725744930842
343.0,8,33.575,35.45,22.4,39.15124861577796,42.08078984960869,6.34452942617231,0,0,1,1,53.42793906297588
344.0,8,34.1125,35.45,24.6,39.15200351520298,42.08796556317776,6.350031258498181,0,0,1,1,56.59038586095142
345.0,8,34.125,35.45,22.7,39.15276316012203,42.095163203260626,6.355534381289671,0,0,1,1,56.7682124217538
346.0,8,32.575,33.7,21.4,39.15351236925116,42.102367393575,6.3610390523328935,0,0,1,1,71.95910347129323
347.0,8,33.212500000000006,34.65,20.3,39.15426311512769,42.10957081881388,6.366536890247058,0,0,1,1,50.05203678091861
348.0,8,33.9875,35.3,22.5,39.15501958948459,42.11676761472329,6.372029837874045,0,0,1,1,56.830771281331
349.0,8,34.575,35.099999999999994,24.7,39.15577856965781,42.123948741973564,6.37754294510655,0,0,1,1,46.82165034548218
350.0,8,33.7125,33.05,25.3,39.156529538404556,42.131159858158426,6.383049581003418,0,0,1,1,59.07212543412171
351.0,8,33.9625,33.9,25.6,39.15728277930965,42.13833834420235,6.388546698560492,0,0,1,1,46.00898680052895
352.0,8,34.125,34.35,24.3,39.158047473035296,42.145536296521605,6.394069396127216,0,0,1,1,55.1639163202345
353.0,8,33.875,34.6,23.3,39.158794636239335,42.15272658728169,6.399569334254622,0,0,1,1,49.93496007642065
354.0,8,33.975,34.9,24.8,39.159539969084406,42.15993412991145,6.40506375865587,0,0,1,1,55.15374293200109
355.0,8,33.6375,34.25,25.0,39.16029358260286,42.167126630807104,6.410574878867263,0,0,1,1,53.4770856206416
356.0,8,34.2125,34.8,24.9,39.16104212373301,42.17432102281448,6.416067303361839,0,0,1,1,47.230271032355546
357.0,8,34.962500000000006,35.45,25.7,39.1617926088352,42.181507532212606,6.421585278296215,0,0,1,1,45.5797336474872
358.0,8,34.4875,34.55,24.4,39.16254178189705,42.18871099217249,6.427079994629021,0,0,1,1,41.3883046737449
359.0,8,35.7,36.400000000000006,26.0,39.163285429447704,42.19590424048933,6.432584686095069,0,0,1,1,41.60384427925922
360.0,8,35.150000000000006,37.1,24.0,39.164040866035194,42.20309631262919,6.438093959808464,0,0,1,1,48.76926606179247
361.0,8,34.7,37.1,23.7,39.16479511720023,42.21028361714747,6.44360814292372,0,0,1,1,31.14164441367776
362.0,8,34.4125,35.55,20.3,39.16552986615372,42.21748593728603,6.449111472156914,0,0,1,1,60.92424097566653
363.0,8,34.875,36.25,23.8,39.16628118988899,42.22468219310368,6.454617458666289,0,0,1,1,47.90426287106431
364.0,8,34.5,34.849999999999994,23.2,39.16703085832637,42.231884547947864,6.4601220592876585,0,0,1,1,42.59215530715782
365.0,8,33.8875,33.95,21.5,39.1677794344776,42.23909102496369,6.4656371662409695,0,0,1,1,59.04657942841117
366.0,8,34.325,34.25,25.2,39.168522161877746,42.24628459058167,6.47113957321767,0,0,1,1,50.9043836166755
367.0,8,34.662499999999994,34.599999999999994,23.5,39.16926449469725,42.25348412947004,6.476640983731205,0,0,1,1,47.71095627620394
368.0,8,34.0,33.85,22.0,39.1700076160293,42.26069013223322,6.482158847947871,0,0,1,1,56.23715748515378
369.0,8,33.875,33.75,22.9,39.17075337752894,42.2678887314963,6.487666730386763,0,0,1,1,71.2827963509437
370.0,8,33.95,34.25,23.3,39.17149069591956,42.27510389135858,6.493177353471493,0,0,1,1,63.62676106978404
371.0,8,34.25,34.7,24.3,39.17224442417832,42.28230919402331,6.498691053404627,0,0,1,1,51.82418712755618
372.0,8,34.3,34.65,24.8,39.17297751050761,42.289509538895516,6.504204292872936,0,0,1,1,50.300587945010285
373.0,8,34.525000000000006,35.25,24.5,39.17372195949308,42.29668635218148,6.509708470795615,0,0,1,1,50.92515167577917
374.0,8,34.4625,35.3,24.3,39.174461655645636,42.30391439059004,6.51521382509428,0,0,1,1,42.735208562803415
375.0,8,33.725,35.05,19.7,39.175203126529425,42.31110150940632,6.520726477415024,1,0,1,1,47.089342991203885
376.0,8,34.175000000000004,34.7,23.1,39.17594920810499,42.31829648075396,6.526242217933232,0,0,1,1,38.54616565724168
377.0,8,34.525000000000006,35.400000000000006,24.1,39.17669290132262,42.32549820019764,6.531756843378204,0,0,1,1,34.97817101396118
378.0,8,34.15,35.650000000000006,21.3,39.177424200096915,42.33270463567127,6.537265735129573,0,0,1,1,41.35925401572054
379.0,7,36.04285714285714,38.0,30.1,43.8403711590008,50.4923588609768,17.950960078396438,0,0,0,0,38.95844665777606
380.0,8,33.5125,35.0,17.6,39.17890694408841,42.34708592540633,6.54829589946954,1,0,1,1,45.94460087175238
381.0,7,35.771428571428565,37.3,31.5,43.84048499456452,50.50894039213635,17.940968278185682,0,0,0,0,32.92118396429794
382.0,7,35.7,36.8,28.6,43.840536798337034,50.5172954394803,17.935972056024145,0,0,0,0,39.72780999981156
383.0,7,36.31428571428571,37.1,30.1,43.840595370082795,50.52559178081145,17.93097755433688,0,0,0,0,38.41652596704354
384.0,7,36.542857142857144,37.9,30.4,43.84065140797163,50.53391127279657,17.925985396287643,0,0,0,0,38.29454738932626
385.0,7,35.98571428571428,36.9,29.0,43.84069868792475,50.54225644601663,17.920978407615266,0,0,0,0,38.61903435344001
386.0,7,36.05714285714286,37.8,28.2,43.8407537624535,50.55055607179091,17.91599100628786,0,0,0,0,43.33742135685572
387.0,7,36.44285714285714,37.8,29.3,43.84081673858783,50.55883815786604,17.911011611815912,0,0,0,0,46.58613622969738
388.0,7,36.17142857142857,37.4,28.7,43.84085813091741,50.56720314998052,17.906005308800413,0,0,0,0,42.805141147625264
389.0,7,36.51428571428571,38.2,29.2,43.8409101537685,50.57548777444176,17.901008034781004,0,0,0,0,42.73567273609207
390.0,7,35.85714285714286,37.1,28.8,43.840965270117586,50.58380235284648,17.8960211872695,0,0,0,0,49.03152101300156
391.0,7,35.8,37.7,28.2,43.84100950653828,50.59211168153828,17.891014046634155,0,0,0,0,40.488500687944594
392.0,7,35.49999999999999,36.9,26.9,43.84106106224101,50.6004415625773,17.88602105679091,0,0,0,0,40.69382492134604
393.0,7,35.528571428571425,37.1,27.1,43.84110425678298,50.60876907919205,17.881013616627424,0,0,0,0,46.64841280610624
